image_id,healthy,multiple_diseases,rust,scab
Test_414,2.75592e-07,0.00053399644,0.99946517,6.291229e-07
Test_415,0.00024104991,0.00012644689,0.9989961,0.0006364164
Test_416,0.017860971,0.098290555,0.023093965,0.86075443
Test_417,1.4361726e-06,4.3906562e-05,0.9999528,1.9414892e-06
Test_418,0.93962675,0.057986163,0.0022291024,0.0001579921
Test_419,0.99974996,4.2714124e-05,0.00020275782,4.574668e-06
Test_420,1.967159e-05,0.006752209,0.99322635,1.7434139e-06
Test_421,1.33403955e-05,0.00041195957,7.3276824e-06,0.99956745
Test_422,0.0114351865,0.011853142,0.00047486075,0.9762368
Test_423,0.00047920475,0.68756497,0.30873972,0.0032160708
Test_424,8.0243666e-08,0.002033149,0.99796665,8.909006e-08
Test_425,0.12940149,0.43929714,0.008039105,0.42326227
Test_426,1.4062871e-06,1.6684249e-06,0.9999716,2.525743e-05
Test_427,2.0019163e-05,4.6384517e-05,9.33389e-07,0.99993265
Test_428,0.00011222437,1.7830798e-05,7.82903e-06,0.9998621
Test_429,1.3440221e-07,8.862887e-05,0.99991107,1.1390914e-07
Test_430,5.0292183e-05,0.0040772464,0.99586225,1.02588765e-05
Test_431,0.87300146,5.8231457e-05,0.018552607,0.108387634
Test_432,0.0013268349,0.0010157534,6.6730263e-07,0.9976567
Test_433,0.00048148775,6.164095e-05,3.1528754e-05,0.9994253
Test_434,3.7062782e-05,0.0001310997,1.7894594e-06,0.99983
Test_435,0.9988501,4.489134e-06,0.00020909627,0.00093627285
Test_436,8.365162e-05,0.007596614,5.7517286e-06,0.9923139
Test_437,0.00024773373,0.0028172014,0.9968701,6.503319e-05
Test_438,3.9322415e-05,0.029638175,0.9701737,0.000148683
Test_439,0.002944152,0.060550928,0.13246278,0.80404216
Test_440,1.7089621e-07,0.00022285338,0.999777,4.862109e-08
Test_441,0.6071034,0.14923264,0.09181516,0.15184876
Test_442,8.9157464e-07,8.303534e-06,0.9999907,1.4417101e-07
Test_443,0.0003233578,0.48398113,0.00041940634,0.5152761
Test_444,0.9998611,5.0793114e-06,0.0001281232,5.606816e-06
Test_445,0.00075960543,2.0789741e-05,0.9991904,2.9152203e-05
Test_446,1.311428e-06,4.8088586e-06,0.99998057,1.33099375e-05
Test_447,9.3610146e-07,2.0675368e-05,0.9999783,6.079886e-08
Test_448,3.4015475e-06,0.00015738056,0.99982446,1.4721863e-05
Test_449,0.0037035658,0.12161311,0.00046876384,0.8742146
Test_450,2.8972527e-06,3.0134148e-05,0.99996614,8.2595085e-07
Test_451,2.1203847e-05,0.0021022193,0.9978011,7.542018e-05
Test_452,0.0015902803,0.0049267523,0.98959166,0.0038913584
Test_453,0.0028236771,3.9921102e-05,0.0006421918,0.99649423
Test_454,0.0010396901,0.0078047444,0.9615068,0.029648729
Test_455,1.2411591e-06,3.1506584e-05,1.2079981e-07,0.9999671
Test_456,2.5012914e-05,0.024983112,0.97498727,4.5938027e-06
Test_457,0.00023442769,0.0024807602,7.452893e-05,0.9972103
Test_458,0.2849252,0.002629929,0.00024901662,0.7121958
Test_459,1.1028519e-06,0.00010104002,0.9998791,1.867823e-05
Test_460,0.0029206953,0.03128017,0.0028102347,0.9629889
Test_461,9.2197595e-05,0.0084794285,2.2490342e-06,0.9914261
Test_462,5.7306235e-05,0.0010934356,0.991193,0.00765627
Test_463,0.00010039817,0.014556776,0.0002520637,0.98509085
Test_464,0.9999162,3.9785296e-05,2.1158243e-05,2.2869792e-05
Test_465,1.2851399e-07,1.3748547e-06,0.99999845,4.4685535e-08
Test_466,0.00059222226,0.0003622776,0.9860795,0.012965969
Test_467,8.838659e-05,0.006741986,1.8343945e-06,0.99316794
Test_468,0.9058444,1.4698236e-05,0.00097396906,0.093167
Test_469,0.0018472591,0.001665384,0.80117863,0.1953087
Test_470,0.00027640132,0.0032075674,5.149298e-05,0.9964646
Test_471,0.00022793048,2.7636393e-05,0.9992059,0.0005385758
Test_472,0.9988232,0.00011976599,0.0008605751,0.0001963633
Test_473,0.018045714,0.050077543,0.9316894,0.00018733396
Test_474,1.4309652e-06,1.0971538e-06,0.99999475,2.7718906e-06
Test_475,0.00022930313,0.43086448,7.239777e-06,0.568899
Test_476,0.16694471,0.00050033565,0.016564578,0.8159904
Test_477,0.016588934,0.00011325294,6.23311e-05,0.9832355
Test_478,6.456628e-05,0.00038493873,1.1323751e-06,0.9995493
Test_479,0.0007578618,8.547263e-06,4.6316716e-05,0.9991873
Test_480,1.8629356e-05,0.05217172,0.9478,9.695081e-06
Test_481,0.0026453643,0.46377766,0.3177953,0.21578166
Test_482,0.11461427,0.0016562898,9.0493544e-05,0.8836389
Test_483,1.0375327e-06,0.0001605568,0.99983823,1.6943216e-07
Test_484,0.9718999,3.9492246e-05,0.0028325699,0.025227979
Test_485,0.99932265,1.4817015e-05,0.0003023497,0.000360184
Test_486,7.381604e-05,4.0857987e-05,3.1333407e-06,0.9998822
Test_487,0.9560083,0.0006349246,0.036499795,0.0068569994
Test_488,4.5984046e-07,0.00033940107,0.99965286,7.279668e-06
Test_489,9.217521e-05,0.00032567474,0.99958163,5.0866134e-07
Test_490,0.0037581064,0.0010536494,0.99449337,0.00069492136
Test_491,0.00016670905,9.821371e-07,0.9998124,1.9864052e-05
Test_492,0.011669272,0.019282239,0.0019154446,0.967133
Test_493,1.8815956e-05,0.39608166,3.889851e-07,0.6038992
Test_494,6.805332e-07,0.00016644811,0.99983275,7.623846e-08
Test_495,0.00011577098,0.072863095,2.25473e-05,0.9269986
Test_496,0.9998516,5.304388e-06,8.996703e-05,5.3016094e-05
Test_497,0.014407386,0.00938918,0.0018142882,0.9743892
Test_498,0.9999685,1.4016434e-06,2.574264e-05,4.322729e-06
Test_499,0.02903045,0.57040244,0.40041396,0.00015313677
Test_500,1.4553342e-05,1.5873635e-05,0.9999454,2.4208186e-05
Test_501,0.9992531,9.228958e-05,0.00039357328,0.0002610303
Test_502,0.9998864,1.0525847e-05,2.3721743e-05,7.935168e-05
Test_503,0.00037693494,8.067937e-05,0.9990326,0.00050982443
Test_504,0.011170258,0.1829723,0.00012906075,0.8057284
Test_505,0.005564299,0.0008458632,0.00025144368,0.99333847
Test_506,9.188668e-05,0.6857728,0.31413394,1.3684743e-06
Test_507,0.0001006009,0.00058119127,0.9992556,6.257052e-05
Test_508,1.4866337e-06,1.6055368e-05,0.99998236,6.403491e-08
Test_509,5.3987947e-08,1.5415462e-05,0.9999844,7.430178e-08
Test_510,1.1903846e-05,0.00010042832,0.99977475,0.00011282095
Test_511,2.1124858e-06,5.245569e-06,2.180372e-07,0.9999924
Test_512,0.9998914,5.036403e-05,3.41502e-05,2.39865e-05
Test_513,0.04072752,0.0015756403,0.00030079996,0.957396
Test_514,0.95792425,0.04192097,0.00011511041,3.9605373e-05
Test_515,4.5516476e-06,1.5129888e-06,0.9999932,7.3505277e-07
Test_516,6.315958e-07,0.00048662312,0.99951243,3.9449466e-07
Test_517,1.6806418e-05,0.90911067,8.930474e-05,0.09078321
Test_518,0.0013289605,0.00305004,0.97310287,0.022518102
Test_519,0.00013112211,0.0029895299,1.6732582e-05,0.99686265
Test_520,0.0009702196,0.1155978,0.8830897,0.00034220796
Test_521,0.998694,5.9385362e-05,0.00014301701,0.0011036358
Test_522,3.8135466e-05,2.2523143e-06,0.99989426,6.5318825e-05
Test_523,5.859874e-06,5.8122345e-07,0.9999856,8.0125155e-06
Test_524,5.344853e-08,1.4925933e-05,0.999985,7.97017e-09
Test_525,0.9780311,0.012120271,0.009769493,7.9079735e-05
Test_526,1.5130952e-06,0.0014633241,0.9985349,2.3615284e-07
Test_527,6.532018e-05,0.007390845,0.9923069,0.00023690761
Test_528,4.92408e-06,0.00046459012,0.9995228,7.790792e-06
Test_529,0.62936413,0.00095862057,0.0058709355,0.36380634
Test_530,0.99963176,2.4096073e-06,0.00018314621,0.00018264093
Test_531,1.0906e-05,6.459102e-06,0.99986994,0.00011261261
Test_532,0.0060474062,0.0033036743,0.9716143,0.019034596
Test_533,0.0015461805,0.36446586,0.002546476,0.6314414
Test_534,1.1042815e-05,1.2064135e-05,1.6674032e-06,0.9999752
Test_535,1.3206263e-06,3.6334498e-06,0.99999297,1.9821887e-06
Test_536,0.09548851,0.0041714804,0.86990094,0.030439021
Test_537,0.0002548969,3.7290625e-05,0.99934226,0.00036551035
Test_538,2.7897888e-06,9.3909905e-05,6.476162e-08,0.9999032
Test_539,0.008833757,6.372937e-05,0.98953396,0.0015685178
Test_540,1.1770682e-06,1.1552112e-06,0.99999726,3.0942587e-07
Test_541,0.9906653,0.00924183,7.6559605e-05,1.6247604e-05
Test_542,0.99921405,0.0005529665,0.00020917885,2.3864004e-05
Test_543,0.0003967532,0.008690443,0.98847604,0.0024366926
Test_544,1.7112945e-05,0.00050800934,0.99946254,1.2388782e-05
Test_545,0.00011466935,0.00014247713,0.9956986,0.0040444005
Test_546,0.0016044662,0.0030969856,5.6906083e-05,0.99524164
Test_547,9.3900034e-08,8.4521713e-07,0.9999989,1.418331e-07
Test_548,0.00018902082,0.00011563695,0.99917716,0.0005180764
Test_549,0.00096020655,0.00033191874,7.764015e-05,0.9986303
Test_550,0.17132801,0.044897735,0.0004897069,0.7832845
Test_551,0.9999473,1.1502074e-05,1.5379299e-05,2.5871896e-05
Test_552,0.0016824655,0.25315642,0.7410725,0.004088561
Test_553,5.134554e-05,0.00014159961,5.770344e-06,0.99980134
Test_554,0.013674291,0.34600183,7.7343895e-05,0.64024657
Test_555,0.0017161907,0.012785956,1.5431912e-06,0.98549634
Test_556,0.9996927,1.9632675e-05,0.00010801535,0.00017972033
Test_557,4.656353e-06,0.9268593,0.072869554,0.00026643914
Test_558,1.3497583e-05,0.0035737946,0.9964066,6.046102e-06
Test_559,0.99995434,2.4973167e-05,1.2021002e-05,8.700367e-06
Test_560,1.4062749e-07,1.3556141e-05,0.9999826,3.6655813e-06
Test_561,3.6213318e-05,0.0865392,0.91341877,5.732107e-06
Test_562,0.0014574149,0.7170409,0.2804749,0.0010267645
Test_563,0.15371633,0.009272206,0.817031,0.019980451
Test_564,0.0016910669,0.019982252,0.97721714,0.0011094371
Test_565,5.285602e-06,1.3051136e-05,0.9999677,1.3904978e-05
Test_566,3.912e-05,0.0041695703,0.995288,0.0005032534
Test_567,8.666175e-05,0.000115193005,3.5815453e-06,0.99979454
Test_568,0.07904087,0.0018393592,0.90425634,0.014863373
Test_569,0.0004780898,0.19664021,0.00088198687,0.80199975
Test_570,0.04936309,0.08275578,0.02940278,0.83847827
Test_571,0.00017170045,0.0051127933,0.9938816,0.0008339885
Test_572,0.99529773,1.0508443e-05,0.0004988733,0.004192898
Test_573,0.0018871295,0.1993672,0.0014552298,0.7972904
Test_574,0.0088515915,0.030135099,0.002397511,0.9586158
Test_575,0.99955195,8.728271e-05,0.0001318665,0.00022877459
Test_576,0.0043568723,0.15459801,0.7149943,0.12605081
Test_577,0.0002906501,0.13601996,3.730873e-05,0.8636521
Test_578,0.0054772706,0.015558477,0.042165555,0.9367986
Test_579,0.97664577,0.00205436,0.013117525,0.008182343
Test_580,1.4275729e-07,0.00015484837,0.9998449,1.7108444e-07
Test_581,0.99783033,7.806076e-06,0.0019202167,0.00024154597
Test_582,0.00031573675,0.0089528905,0.99050903,0.00022232148
Test_583,0.99721164,4.9296534e-05,0.00073706836,0.002002021
Test_584,0.00012457006,3.9448755e-06,0.9998543,1.7210015e-05
Test_585,6.3924267e-06,0.00010836415,0.9998685,1.6642334e-05
Test_586,0.7438451,0.2504363,0.0036932025,0.002025382
Test_587,3.6400759e-06,6.0489645e-05,0.99989426,4.1576586e-05
Test_588,1.6128231e-05,4.739325e-05,0.99831104,0.0016253605
Test_589,0.09513904,0.0043639196,0.8992983,0.0011987654
Test_590,3.1379839e-06,0.00024729478,0.9997495,1.2751752e-07
Test_591,0.00014031089,1.0463293e-05,0.9998404,8.861131e-06
Test_592,0.9961324,0.00017427183,0.0010201011,0.0026731887
Test_593,1.543335e-07,2.7589842e-06,0.9999969,2.3348822e-07
Test_594,0.00054748805,0.013806983,0.9753052,0.010340331
Test_595,1.9963874e-05,0.0007663672,5.5039786e-06,0.9992083
Test_596,0.99635017,0.00017942734,0.0004055039,0.0030648285
Test_597,2.111726e-05,0.00010908363,3.201407e-06,0.9998666
Test_598,0.00089381455,0.17375661,0.8252567,9.2850176e-05
Test_599,0.0019864752,0.102855824,0.013843136,0.8813145
Test_600,1.7039494e-05,0.12374325,0.87623894,7.3806194e-07
Test_601,8.058212e-06,0.050093483,5.4812376e-06,0.94989306
Test_602,0.00012725769,0.07918927,9.6284966e-05,0.92058724
Test_603,0.0012484767,0.000689191,2.9843675e-05,0.9980325
Test_604,0.0009480277,0.004807872,0.9854343,0.008809794
Test_605,0.99971825,1.585236e-05,0.00023464416,3.122201e-05
Test_606,0.060250983,2.4390169e-05,0.00088668143,0.93883795
Test_607,0.9785584,2.8474208e-06,0.00061793026,0.020820873
Test_608,1.1284169e-05,0.100616224,4.4339895e-06,0.8993681
Test_609,0.99931216,3.6339916e-05,8.9391884e-05,0.00056214875
Test_610,7.786313e-06,0.00023470368,1.0512216e-06,0.9997564
Test_611,0.99957424,0.00018780878,1.8494557e-06,0.00023609596
Test_612,1.1928185e-07,2.4241244e-05,0.999972,3.7201005e-06
Test_613,0.9996762,6.740565e-05,0.0001901397,6.6141765e-05
Test_614,3.6125097e-05,0.025183773,0.9747762,3.9609213e-06
Test_615,9.690709e-08,0.0005929012,0.99940705,1.7638435e-08
Test_616,0.0541294,0.00042335686,0.00019929801,0.9452479
Test_617,0.3818437,0.53942114,0.0074291145,0.071306065
Test_618,0.0014025464,0.10854527,0.0007154518,0.8893368
Test_619,0.038507957,0.750282,0.21089548,0.00031458295
Test_620,1.9970865e-05,0.9934256,0.0065431977,1.1146297e-05
Test_621,0.040114634,0.39765573,4.1990577e-05,0.5621877
Test_622,3.7587538e-06,0.00066494267,0.99933124,6.130478e-08
Test_623,0.00040641957,0.107002646,0.00018986918,0.89240104
Test_624,0.000102486374,0.0005837835,0.9977744,0.0015392981
Test_625,0.02156012,0.38941488,0.0015336039,0.5874914
Test_626,2.1141293e-05,3.7498023e-05,0.9999379,3.4733969e-06
Test_627,0.9983429,3.2812237e-05,2.2336986e-05,0.0016019923
Test_628,0.001392154,0.003211485,0.00052377547,0.9948726
Test_629,0.9997905,2.514428e-05,4.0004827e-05,0.00014434746
Test_630,0.9996848,1.2928722e-05,0.00023679025,6.5555665e-05
Test_631,0.99873966,0.00081987516,7.135342e-05,0.0003691541
Test_632,0.99439466,0.004429853,0.0011309836,4.4511748e-05
Test_633,3.9883813e-05,1.9622667e-06,0.9984434,0.0015147186
Test_634,5.780632e-06,1.3261245e-05,4.3169575e-07,0.99998045
Test_635,0.999485,1.1719239e-05,9.5315954e-07,0.0005023828
Test_636,3.1988275e-06,0.9975834,0.00030401154,0.0021093166
Test_637,1.1194495e-06,5.746482e-06,0.99999,3.0546855e-06
Test_638,0.9900684,6.688652e-06,6.248056e-06,0.009918664
Test_639,5.5712862e-05,0.060801204,0.93910944,3.3679953e-05
Test_640,5.2809723e-06,5.01818e-05,2.828412e-05,0.9999163
Test_641,9.212968e-06,0.00028983422,0.9996984,2.6570312e-06
Test_642,2.3100942e-05,0.0012364662,3.679678e-07,0.99874014
Test_643,0.9999579,1.3182969e-05,2.780307e-05,1.0336921e-06
Test_644,0.00046841125,0.0061596874,7.22078e-05,0.9932996
Test_645,0.9999789,5.723622e-06,8.378447e-06,7.0356186e-06
Test_646,6.99418e-05,1.0059404e-05,0.999655,0.00026506325
Test_647,0.007825958,0.016739784,0.02429744,0.95113677
Test_648,0.99988174,1.3562274e-05,3.7438822e-05,6.7178895e-05
Test_649,2.5368627e-05,3.0059882e-06,0.9999596,1.2026304e-05
Test_650,4.1567646e-06,8.434782e-05,0.9999068,4.7734093e-06
Test_651,1.9868903e-05,0.0003794912,8.306864e-07,0.9995999
Test_652,0.00016764742,0.0004240592,0.9993259,8.242335e-05
Test_653,0.9998393,4.3408203e-05,8.3492625e-05,3.375721e-05
Test_654,3.5228637e-05,0.0008621849,0.99909294,9.660733e-06
Test_655,1.0430382e-05,2.359681e-06,5.0476433e-06,0.99998224
Test_656,3.385855e-05,1.7671842e-05,7.904016e-06,0.99994063
Test_657,2.15797e-06,0.00022545434,0.9997714,9.977015e-07
Test_658,0.9995103,8.8360075e-06,0.0004490546,3.1864114e-05
Test_659,0.000105183266,0.43264002,0.10231195,0.46494293
Test_660,1.0906463e-06,5.5130913e-05,0.99994326,4.987141e-07
Test_661,3.5930236e-05,0.0017185968,3.5800535e-05,0.9982097
Test_662,2.784421e-05,0.0012465172,1.5691658e-05,0.9987099
Test_663,2.4664529e-05,2.1253456e-05,0.99872214,0.0012318677
Test_664,0.00017413334,9.486006e-06,0.9998055,1.0810942e-05
Test_665,0.028870054,0.2286587,0.0036386254,0.73883265
Test_666,7.4595846e-05,0.00040265988,0.9994849,3.77985e-05
Test_667,0.9997955,3.529287e-05,0.00011370611,5.551861e-05
Test_668,8.555525e-05,0.05121644,0.94836617,0.00033180133
Test_669,0.0007123992,9.843881e-05,0.99860746,0.0005817392
Test_670,0.00085937185,0.01306265,0.97831285,0.0077651287
Test_671,1.2142878e-05,3.2496e-05,0.99962413,0.00033118174
Test_672,0.99852365,2.368537e-05,5.8854373e-05,0.0013937813
Test_673,0.0024979254,0.023406273,0.96895915,0.005136625
Test_674,3.6501342e-07,0.0038879944,0.996111,6.55049e-07
Test_675,0.99980265,1.8527622e-05,0.00015689162,2.2001048e-05
Test_676,0.9996375,3.283593e-05,0.00015700517,0.00017259902
Test_677,1.205738e-05,0.0005335124,2.073868e-06,0.9994524
Test_678,0.8251986,0.023516148,0.003948625,0.14733662
Test_679,2.6938955e-05,3.5223355e-05,0.9999372,7.595832e-07
Test_680,0.011198398,0.011647928,0.003469962,0.97368366
Test_681,0.9772956,9.645951e-05,0.012373812,0.010234177
Test_682,0.99984515,2.370386e-06,3.687711e-05,0.00011553595
Test_683,3.39379e-06,0.11238784,5.462699e-05,0.88755417
Test_684,3.6399986e-05,0.00045467477,5.954396e-07,0.9995084
Test_685,0.99995613,1.4158418e-05,2.2257373e-05,7.424918e-06
Test_686,5.771897e-06,3.8198057e-05,1.4370093e-07,0.9999559
Test_687,0.99997723,2.935908e-06,1.8321798e-05,1.4876089e-06
Test_688,0.00014338356,0.0071038897,0.0015517446,0.9912009
Test_689,0.0032087464,0.0024583612,3.6380967e-05,0.9942965
Test_690,8.622448e-05,0.00013688575,6.082999e-05,0.9997161
Test_691,0.99985826,1.1432974e-05,9.952204e-05,3.072468e-05
Test_692,9.465049e-05,0.012540815,0.98704255,0.00032200644
Test_693,0.9999076,2.347899e-05,3.1141768e-05,3.7785718e-05
Test_694,0.0011036646,0.004731472,0.0028875093,0.99127746
Test_695,0.9999833,2.2485956e-06,5.670885e-06,8.712643e-06
Test_696,6.544448e-07,5.2386426e-06,0.9999938,3.6723736e-07
Test_697,0.010631565,0.00040232154,0.9759749,0.0129912
Test_698,0.99615073,3.0047724e-05,0.00043695027,0.0033822495
Test_699,5.6496724e-06,0.00092009496,4.715434e-06,0.9990695
Test_700,7.110338e-06,8.55062e-06,0.9999459,3.8549068e-05
Test_701,0.21043545,3.7793663e-05,0.00076946395,0.7887574
Test_702,0.09987715,0.0008303317,0.00024276446,0.89904976
Test_703,2.4729292e-07,2.2612427e-05,0.9999771,5.0550888e-08
Test_704,4.7924977e-06,7.893755e-05,0.99990654,9.766332e-06
Test_705,0.00025773377,0.00028527222,0.999321,0.0001359967
Test_706,0.99988043,1.5233091e-05,8.766649e-05,1.6639215e-05
Test_707,0.0068777106,0.01260568,0.008843507,0.9716732
Test_708,0.97755903,0.0010408178,0.00076455384,0.020635637
Test_709,1.4583727e-05,1.4759878e-06,0.99998343,4.7222306e-07
Test_710,0.0004225772,0.024262818,0.9742968,0.001017827
Test_711,0.9999182,1.0343419e-05,3.5854217e-05,3.5539728e-05
Test_712,0.00018798248,0.00452705,5.119498e-06,0.9952799
Test_713,1.5097295e-05,0.98579293,0.004686246,0.00950578
Test_714,1.5434336e-05,0.98329043,0.00014589132,0.016548153
Test_715,4.333224e-05,0.00026598288,0.9996902,5.142534e-07
Test_716,8.703885e-06,0.00013944117,3.5773817e-06,0.99984825
Test_717,0.00035083925,4.5673067e-05,0.9991855,0.0004179922
Test_718,0.00024226271,3.2497068e-05,0.9997037,2.1415372e-05
Test_719,0.00046979246,0.0015847349,0.98875123,0.009194166
Test_720,0.9990846,0.00086672883,2.768717e-05,2.0990477e-05
Test_721,3.151849e-05,0.0039494406,0.9957877,0.00023137854
Test_722,6.258339e-07,0.004324681,0.99567467,2.552456e-08
Test_723,0.99909174,0.00037334376,0.00048789452,4.696705e-05
Test_724,1.839495e-05,0.014796365,0.9851364,4.8877715e-05
Test_725,0.10375897,0.005950955,0.00020622465,0.8900838
Test_726,0.0016848783,0.00043011966,0.00027917215,0.9976059
Test_727,1.9597262e-06,0.9997522,0.00024082528,5.061819e-06
Test_728,0.0039453954,0.00032886871,0.9857852,0.00994056
Test_729,0.00037698477,0.00090448174,0.99868506,3.3471766e-05
Test_730,0.0003281511,0.009166196,0.9902991,0.0002064547
Test_731,9.416682e-05,0.0008839534,0.99897754,4.4439406e-05
Test_732,0.00017808525,0.99199003,0.007822095,9.80654e-06
Test_733,1.3230952e-05,0.93038005,0.06960566,1.1298521e-06
Test_734,0.99995553,3.4111745e-06,2.5471458e-05,1.5586316e-05
Test_735,0.999956,1.12775715e-05,2.068908e-06,3.0623214e-05
Test_736,0.99806184,0.0006337061,8.807352e-05,0.0012163834
Test_737,0.0015274977,0.0017667008,0.0015352862,0.99517053
Test_738,0.999772,0.000118066666,5.371037e-05,5.6196473e-05
Test_739,5.565667e-06,3.5859673e-06,0.9999889,1.946632e-06
Test_740,3.0859776e-06,2.1065393e-05,9.470255e-08,0.9999757
Test_741,0.02904684,0.0014024767,0.0028078961,0.9667428
Test_742,0.0007455081,0.0017199741,4.7573184e-07,0.99753404
Test_743,5.543044e-06,4.070293e-05,0.9999528,9.08073e-07
Test_744,0.19472602,0.055229742,0.006602852,0.7434414
Test_745,0.70396787,0.00055246137,6.314011e-05,0.29541653
Test_746,1.6961674e-05,5.5605116e-05,0.9999105,1.694373e-05
Test_747,0.9997757,5.2268795e-05,0.00016266586,9.357419e-06
Test_748,0.00013345722,0.003907636,0.0004970857,0.99546176
Test_749,8.194986e-06,1.022713e-05,2.062171e-07,0.9999813
Test_750,0.0025108592,0.0040218057,0.0013692942,0.9920981
Test_751,0.00035899357,0.0040676235,0.9885472,0.00702626
Test_752,0.4912216,7.724465e-05,0.008591903,0.50010926
Test_753,3.5004575e-06,4.3499554e-06,0.99998903,3.063867e-06
Test_754,0.0808262,0.15585607,0.7466485,0.016669223
Test_755,0.9084,0.0002590845,8.5398475e-05,0.091255434
Test_756,0.99994886,1.1145147e-05,2.7120253e-05,1.294697e-05
Test_757,0.00032743454,4.588824e-05,2.339468e-05,0.99960333
Test_758,0.9989699,4.3043633e-06,0.00041444704,0.0006113135
Test_759,0.01535115,0.5240323,0.4449012,0.015715376
Test_760,0.9933536,6.259496e-05,0.006563935,1.9868281e-05
Test_761,5.710344e-05,0.12469147,2.09218e-06,0.87524927
Test_762,3.756194e-05,3.8121536e-06,0.9999567,1.8713833e-06
Test_763,6.21166e-06,0.00026275302,0.9996319,9.91099e-05
Test_764,0.9999629,3.098983e-06,2.0331894e-05,1.3686321e-05
Test_765,0.053162426,0.8578138,0.0039994093,0.085024476
Test_766,1.0274508e-06,5.236917e-05,4.872562e-07,0.9999461
Test_767,0.99736494,5.3932326e-05,1.9907899e-05,0.0025612055
Test_768,0.0011147119,0.004053078,2.6863414e-05,0.9948053
Test_769,8.240767e-05,2.4529092e-05,0.99950266,0.00039042643
Test_770,0.00016948681,0.0018875059,0.0006828723,0.9972601
Test_771,5.1435837e-08,4.9923623e-05,0.99995005,6.7666313e-09
Test_772,0.0061712284,0.0040335637,0.00014458719,0.9896506
Test_773,0.0050282157,0.010521837,0.9555988,0.02885123
Test_774,1.0090445e-05,0.0004709718,4.3415712e-05,0.99947554
Test_775,0.0005370419,0.00043169325,0.9987017,0.00032958615
Test_776,0.754844,8.304092e-05,0.02742226,0.21765065
Test_777,0.9999248,1.2500947e-05,5.40256e-05,8.641531e-06
Test_778,0.09360585,0.110640824,0.7950733,0.0006800093
Test_779,0.0003588006,0.007396248,8.1604245e-05,0.9921633
Test_780,0.9998543,8.35464e-06,4.6538087e-05,9.0814734e-05
Test_781,0.9999553,1.6740278e-05,2.0996491e-05,6.9865764e-06
Test_782,8.482286e-05,0.00072468206,0.9982784,0.00091219175
Test_783,4.1876254e-07,4.0537183e-05,0.9999589,1.6143163e-07
Test_784,1.3170242e-07,4.450045e-06,0.99999535,1.1848589e-07
Test_785,0.9999467,6.2454656e-06,4.1272313e-05,5.7756924e-06
Test_786,0.00089767046,0.0029213815,0.993273,0.0029079877
Test_787,6.456706e-07,1.667746e-05,0.9999819,8.8373224e-07
Test_788,0.9924631,7.652721e-05,0.00020262314,0.007257754
Test_789,5.906209e-05,6.5496904e-05,0.99949753,0.00037794025
Test_790,0.00041736424,0.8559011,0.11460613,0.029075364
Test_791,0.00012353528,0.0010642111,0.00046016497,0.99835205
Test_792,1.0421782e-05,9.850761e-05,0.9998907,3.4850598e-07
Test_793,4.6941517e-07,0.0016031602,0.99839634,4.31075e-08
Test_794,0.0034223346,0.18358473,0.69953316,0.11345979
Test_795,3.0042364e-05,3.78152e-05,1.8849645e-06,0.99993026
Test_796,1.0450601e-05,2.6800587e-06,0.99998665,2.607315e-07
Test_797,0.9983718,1.8546665e-05,0.00072401756,0.00088567735
Test_798,1.948554e-06,0.0004257625,0.9995721,2.1672476e-07
Test_799,0.00042136197,0.00030021995,0.9921726,0.0071057724
Test_800,3.583556e-05,0.005847438,0.9940142,0.00010247042
Test_801,6.689205e-06,1.6911764e-06,0.99999106,5.477748e-07
Test_802,0.09092664,0.041073456,0.85020196,0.017797919
Test_803,0.03283646,0.00031963293,0.00071833306,0.9661256
Test_804,0.000106777174,0.0038977668,0.9959745,2.0964384e-05
Test_805,3.0328029e-05,5.2085208e-05,0.99977916,0.00013850012
Test_806,0.0011346146,0.8809802,0.011570771,0.10631441
Test_807,1.7641652e-05,0.63128406,0.36868998,8.362934e-06
Test_808,0.9998292,5.4523593e-06,0.00013524307,3.0092548e-05
Test_809,0.99952495,4.1747375e-05,0.00010444774,0.00032886403
Test_810,2.2720535e-06,2.1523745e-06,0.9999951,4.653008e-07
Test_811,0.99995005,1.2380666e-06,2.5656114e-05,2.3122488e-05
Test_812,5.0504932e-05,0.0044942726,0.99545246,2.7546278e-06
Test_813,0.9999424,4.8986944e-06,2.9499184e-05,2.3231858e-05
Test_814,0.006969208,2.923815e-05,0.00078495505,0.9922166
Test_815,3.0650914e-05,0.00022116085,7.5711946e-06,0.99974054
Test_816,0.0004993188,0.12396489,0.16625477,0.709281
Test_817,0.0009021822,0.028576221,0.9701742,0.00034746464
Test_818,0.00026833356,2.9786675e-05,0.00020891661,0.999493
Test_819,1.0065933e-05,4.2364227e-06,0.9999833,2.4067954e-06
Test_820,0.99994195,7.608313e-06,3.827786e-05,1.2173538e-05
Test_821,5.363317e-05,0.0006550136,3.643315e-06,0.99928766
Test_822,0.99858475,9.651589e-05,0.0012078831,0.000110859444
Test_823,0.99951327,2.5113228e-05,0.00021647604,0.0002451339
Test_824,0.99869424,3.413225e-05,8.537039e-05,0.0011862858
Test_825,0.00015861967,0.011727591,0.98616844,0.001945384
Test_826,4.538508e-06,0.00041846558,0.9995628,1.4228798e-05
Test_827,0.011346849,0.08193862,0.68608946,0.22062507
